category,title,price,urlitem,urlimage
shoes,CPA montady piazza,£22.09,https://www.ebay.co.uk/itm/CPA-montady-la-place/203047423693?hash=item2f4691cecd:g:L4wAAOSwxmhfDHqU,https://i.ebayimg.com/thumbs/images/g/L4wAAOSwxmhfDHqU/s-l225.jpg
shoes,CPA 74 la roche sur foron church and the place st jean (dos not divided),£10.65,https://www.ebay.co.uk/itm/CPA-74-LA-ROCHE-SUR-FORON-LEGLISE-ET-LA-PLACE-ST-JEAN-dos-non-divise/172477300804?_trkparms=ispr%3D1&hash=item282872c044:g:UYYAAOSw5cNYcSHF&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkSG%252BOFgrj2Yvbvmrj2TAdM8rjXjyBH7A4v4Ic3N3R6diwQ83AC%252BH3Rbt23hZPBlx93nqrcls%252Bxu7KQcwwoz6H3px6jKmIuWWcHNENZwa%252Bno%252BuE80dwKOWoRm8Ya70hUSV57vfJrjBC8K%252BZbHxNBUTBeFXa%252BXW5Ee038UHtWsYCzEkltY7AbhW%252F9dTBOIGdwMlSRyiu6QcxZsXqS6spkzUG96XjGGZgThdNDh7vnTc5loULWL%252FNeB7bJbnvVkPHZUodGmOkwFehf%252BQemfzykLe0TC8ddMLgrinVhhC0kcSLUDfKieictDJ1GUPJlH2k79LR%252BCYoauveSemCbKriPF1tSEXckb8W11B8%252FrdU6FrJalwWStYqXnKEhBXWHvbBKid22Jz8f6xH65txmMVn3FwUGQ9L%252B0bAlKNjHoQPol5lF44mOS9Nv35owDFyAlIu3CLJKCA0gaXRtKVo3kZq0KPhKZXMijNbNEzEJONh0iCznclm%252F682ZW%252BxEq%252Bl8O1PDBnoxwYopG8R8Bn7vzP1zYycgUoJdxkxacBL75wXJlNT8DaCVltsCGpF6uy4DMGuT5550sHCVFTETAYOqveGXLRlxW%252B%252BHcLGN1Co59WPYQ9wmF3iXcdbO%252FUS90Nd35JWcwGSqilBRCUCMONQysatOPNfRmHBUK%252FaF1Ol5YoAtn4sDPIhFOcxv6ju7ZRIUx0Ak5nZaTOQZTdABZlkZC91ee83TkRMRhzoiAt2TxLnFq8mlLQjmexouvC9XDhiSiuFXzIpflca0JABaK7i%252FbHU1CZ8w%253D%253D%7Ccksum%3A1724773008041439afce26bd41e0bb059dfa2165393c%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/UYYAAOSw5cNYcSHF/s-l225.jpg
shoes,CPA 31 lafourguette place de l'eglise suburb of toulouse,£5.32,https://www.ebay.co.uk/itm/CPA-31-LAFOURGUETTE-PLACE-DE-LEGLISE-BANLIEUE-DE-TOULOUSE/173277620545?hash=item285826a941:g:6nIAAOSwhr5a2ElY,https://i.ebayimg.com/thumbs/images/g/6nIAAOSwhr5a2ElY/s-l225.jpg
shoes,"New listingAK Oldenburg in Holstein, batch in the shoe Road, Station Hotel - 10181198",£9.21,https://www.ebay.co.uk/itm/Ak-Oldenburg-in-Holstein-Partie-in-der-Schuhstrase-Bahnhofshotel-10181198/274648301548?hash=item3ff2507fec:g:6lgAAOSwHdJgAZ0N,https://i.ebayimg.com/thumbs/images/g/6lgAAOSwHdJgAZ0N/s-l225.jpg
shoes,1980 Press Photo Joe Lascala Shows Shoes at Butler's Store - noc03124,£10.15,https://www.ebay.co.uk/itm/1980-Press-Photo-Joe-Lascala-Shows-Shoes-at-Butlers-Store-noc03124/353316358594?hash=item52434bc9c2:g:WRYAAOSwjbpfNZw-,https://i.ebayimg.com/thumbs/images/g/WRYAAOSwjbpfNZw-/s-l225.jpg
shoes,Postcard intermedi le chateau place de l'hotel de ville,£5.32,https://www.ebay.co.uk/itm/CARTE-POSTALE-AUXI-LE-CHATEAU-PLACE-DE-LHOTEL-DE-VILLE/200681905111?hash=item2eb992dbd7:g:1t0AAMXQtslRY5oU,https://i.ebayimg.com/thumbs/images/g/1t0AAMXQtslRY5oU/s-l225.jpg
shoes,Crawfordsville Indiana Lane Place Real Photo Antique Postcard K46200,£6.58,https://www.ebay.co.uk/itm/Crawfordsville-Indiana-Lane-Place-Real-Photo-Antique-Postcard-K46200/142179462538?hash=item211a8e6d8a:g:WI8AAOSw5cNYKgVL,https://i.ebayimg.com/thumbs/images/g/WI8AAOSw5cNYKgVL/s-l225.jpg
shoes,"CPA, Grenoble place de la gare hotel de bordeaux",£3.73,https://www.ebay.co.uk/itm/Cpa-Grenoble-place-de-la-gare-hotel-de-Bordeaux/264844803947?hash=item3da9faff6b:g:fBoAAOSwzOpewWtH,https://i.ebayimg.com/thumbs/images/g/fBoAAOSwzOpewWtH/s-l225.jpg
shoes,"Algeria, Biskra (بسكرة), marketplace vintage print. tirage citrate 8x",£23.91,https://www.ebay.co.uk/itm/Algerie-Biskra-Place-de-Marche-Vintage-print-Tirage-citrate-8x/391006946622?hash=item5b09d4853e:g:OY8AAOSwSXVdGtiA,https://i.ebayimg.com/thumbs/images/g/OY8AAOSwSXVdGtiA/s-l225.jpg
shoes,"PAIR OF VINTAGE ADVERTISING METAL SHOEHORNS JC PENNEY, RITCHIE'S SHOES GARDENIA ",£10.51,https://www.ebay.co.uk/itm/PAIR-OF-VINTAGE-ADVERTISING-METAL-SHOEHORNS-JC-PENNEY-RITCHIES-SHOES-GARDENIA/203141233346?hash=item2f4c293ac2:g:oKUAAOSwfN1fe1Er,https://i.ebayimg.com/thumbs/images/g/oKUAAOSwfN1fe1Er/s-l225.jpg
shoes,Andresy-hotel terminus-maison maurice renault-place de la gare,£8.87,https://www.ebay.co.uk/itm/ANDRESY-Hotel-Terminus-Maison-Maurice-Renault-Place-de-la-Gare/183770243255?hash=item2ac98f60b7:g:SHMAAOSwO~Zcry9A,https://i.ebayimg.com/thumbs/images/g/SHMAAOSwO~Zcry9A/s-l225.jpg
shoes,Postcard/toulon/place Armand valle,£8.87,https://www.ebay.co.uk/itm/CARTE-POSTALE-TOULON-PLACE-ARMAND-VALLE/142173826155?hash=item211a386c6b:g:yaoAAOSwv0tVEEWg,https://i.ebayimg.com/thumbs/images/g/yaoAAOSwv0tVEEWg/s-l225.jpg
shoes,1800s HORSE SHOE FALLS FROM CANADA SIDE STEREOVIEW,£8.77,https://www.ebay.co.uk/itm/1800s-HORSE-SHOE-FALLS-FROM-CANADA-SIDE-STEREOVIEW/382091370923?hash=item58f66ba1ab:g:0tYAAOxyuPtQ~PaW,https://i.ebayimg.com/thumbs/images/g/0tYAAOxyuPtQ~PaW/s-l225.jpg
shoes,Postcard puget city place du quartier neuf,£8.87,https://www.ebay.co.uk/itm/CARTE-POSTALE-PUGET-VILLE-PLACE-DU-QUARTIER-NEUF/190905996780?hash=item2c72e255ec:g:OBgAAOxy2FZSOdcZ,https://i.ebayimg.com/thumbs/images/g/OBgAAOxy2FZSOdcZ/s-l225.jpg
shoes,1943 Vermont: Theres No Place Like Vermont Vintage Print Ad,£4.57,https://www.ebay.co.uk/itm/1943-Vermont-Theres-No-Place-Like-Vermont-Vintage-Print-Ad/154079727146?hash=item23dfde0e2a:g:j2IAAOSwUxBfWCxz,https://i.ebayimg.com/thumbs/images/g/j2IAAOSwUxBfWCxz/s-l225.jpg
shoes,Matchbook Cover - Papa's Place Restaurant West Baraboo WI,£2.92,https://www.ebay.co.uk/itm/Matchbook-Cover-Papas-Place-Restaurant-West-Baraboo-WI/124500059986?hash=item1cfcc82752:g:2twAAOSwtBZf5Ftc,https://i.ebayimg.com/thumbs/images/g/2twAAOSwtBZf5Ftc/s-l225.jpg
shoes,"Postal card photo stereo: paris, place de la Concorde, marchand ice-m263",£7.10,https://www.ebay.co.uk/itm/PHOTO-CARTE-POSTALE-STEREO-PARIS-PLACE-DE-LA-CONCORDE-MARCHAND-GLACES-M263/282848173907?hash=item41db109f53:g:x~wAAOSwI4BZtVAr,https://i.ebayimg.com/thumbs/images/g/x~wAAOSwI4BZtVAr/s-l225.jpg
shoes,"Dijon, place d &#039; weapons vintage albumen print tirage albumen 10x14 ci",£14.15,https://www.ebay.co.uk/itm/Dijon-Place-d-039-Armes-Vintage-albumen-print-Tirage-albumine-10x14-Ci/351730686832?hash=item51e4c85b70:g:SQQAAOSwt51avj2J,https://i.ebayimg.com/thumbs/images/g/SQQAAOSwt51avj2J/s-l225.jpg
shoes,11115740 Neuchatel NE place Purry Neuchâtel,£8.83,https://www.ebay.co.uk/itm/11115740-Neuchatel-NE-Place-Purry-Neuchatel/303691026138?hash=item46b5654eda:g:Uo4AAOSw4slfX2vS,https://i.ebayimg.com/thumbs/images/g/Uo4AAOSw4slfX2vS/s-l225.jpg
shoes,Postcard/postcard/caux place de la mairie and the square,£5.32,https://www.ebay.co.uk/itm/POSTCARD-CARTE-POSTALE-CAUX-PLACE-DE-LA-MAIRIE-ET-LE-SQUARE/141977162138?hash=item210e7f919a:g:MI4AAOSwlfxXG3v8,https://i.ebayimg.com/thumbs/images/g/MI4AAOSwlfxXG3v8/s-l225.jpg
shoes,Tchequie. nº 41673. Brno. square off,£8.29,https://www.ebay.co.uk/itm/tchequie-n-41673-brno-place-de-la-libere/333450209698?hash=item4da32e69a2:g:QigAAOSw1kpeAOvv,https://i.ebayimg.com/thumbs/images/g/QigAAOSw1kpeAOvv/s-l225.jpg
shoes,CPA -69 - lyon-place leviste and the entry of rue de la république.,£5.31,https://www.ebay.co.uk/itm/CPA-69-LYON-Place-Leviste-et-lEntree-de-la-rue-de-la-Republique/110792345648?hash=item19cbbd0830:g:jf0AAOxyZw5RZ90-,https://i.ebayimg.com/thumbs/images/g/jf0AAOxyZw5RZ90-/s-l225.jpg
shoes,Dn863 vintage photo photograph snapshot corsica Ajaccio place foch,£13.31,https://www.ebay.co.uk/itm/DN863-Photographie-photo-vintage-snapshot-Corse-Ajaccio-place-Foch/232565534215?hash=item3625fc6e07:g:fd4AAOSwAaJaDxQs,https://i.ebayimg.com/thumbs/images/g/fd4AAOSwAaJaDxQs/s-l225.jpg
shoes,CPA 66 saint paul de Fenouillet place du terrier (jolie CPA motion,£13.31,https://www.ebay.co.uk/itm/CPA-66-SAINT-PAUL-DE-FENOUILLET-PLACE-DU-TERRIER-JOLIE-CPA-ANIMEE/201776446036?_trkparms=ispr%3D1&hash=item2efad03a54:g:r5oAAOSw2xRYcRiZ&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkrmmq8hWevtuKE7%252F%252BLfVXtjFeCrJ8FREtSxnbz8bszem8w728u%252FwoKYl4s2nKAqrbNLm5yNGb8g%252BHJ6FUIXLukXRXD%252BMXF4bfaGocF12qvls1z2G1gJ2jlDZOaeRczXMCRTzOtipKXGbcS8jLmOVjNhLfCCfO3wUh8dYig4o2MYys03wssROpNTAkkUMpg%252BvDqW0vuaZaIQmyAd87MnrlzsN5G8CgcHG08seIPOWcdUJA8atyuzBnvGchR3c4dZwP53IyUaFXtSRQOWsKZAGXenAZbK2j1J2C%252FSU06C63yUu71ocXrZLRutSGoC7itNUT3GipCLcg0xAYGt9F2ghhDh6HMjKQq%252FDI1MmMu31vDiB8lHR7QBU%252BW0vUfcSEF6fxhf6vn64uqjrTL8eDyS5s6n1vseDiLJSoGoiRtebefZGdAXW1sfDPIOYywqqzcmX7VR%252FeHZukkmTSL%252F3o7S7tT6oi%252BuTBTFdh4KUjIIgliE50wkMKp1ismaL4ImdH0JwYyJ4vuk0DolY%252BMvCRcVoPECvxyKvKN%252Bf1gppruaQ9k6otRCndfyYox4dha2%252FCyr5zHmJf77he079hWwm37BWcA7iXNT0baey3oS8%252BdSk%252FDhoTmlrceZRnzaasfqwmfEtqqJtkoojcFIQ1N5X3CqHJ0QBP7dVd2QYnbM%252BY9OwIvZubHF3zS2V7F5rZ7L%252BSmwpZLYUqeGDDgeYpOOV9l1D2Z5RFb%252FCIQXTLoR2TUJHtY39T%252BQUOr6qfylAkVk7l4KYt1NnKw4yD4sLlCfJKWtIaFA%253D%253D%7Ccksum%3A2017764460361439afce26bd41e0bb059dfa2165393c%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/r5oAAOSw2xRYcRiZ/s-l225.jpg
shoes,CPA 25 mamirolle piazza and former chateau,£8.87,https://www.ebay.co.uk/itm/CPA-25-MAMIROLLE-LA-PLACE-ET-ANCIEN-CHATEAU/202278903846?_trkparms=ispr%3D1&hash=item2f18c32026:g:ODIAAOSwJ3Raw3aK&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkrmmq8hWevtuKE7%252F%252BLfVXtsGRzr%252FfpDGoEXdddJP3iSyYNVd8x0kKuybHqratC88wwwaHwiuuJU2Y5Yz9crBCO2jn45ryIfetadvT2t2N4eXwTiaWbS996tYr%252BkO1rRYTC1tmmXb1Dr5N0yvbVpXpcXsZ1BH376tLcnq2igg0KVXKnfVtkffWVAoa1AH2qtlDrdfJSAYWJnmEmuGBT2zqjS5RaILmCeRyoy0uej9S7Xj14x0ra8D9V8PZGJYIQ%252BCtoOTQrRQz3ChyUiKs%252FttGbIzaNV5IkkpalVCU%252BeeR9HXDZSDyWT05%252BgcS%252Fd2SFX8aqDTnSHARisXhda0n6Z1uRvTEAtJQaiFRs2WLOwGNWq0CZy1f9%252FAK55JW%252F5IqZrxxaVWH5VjB5eP3Ymgi%252FE%252B%252Bq5b6lw2NdcZPFrNZA90huCv3g3wjzOwDFAPyyLdG6wfwpjrbOw0oxg4UCeriUUd6ykgaXXBtu46BVHg%252FTyEgkLLX7VU7dH7QSti3tVVYb5bOVT1bAwTosgHwVfGhwVXy5K8a2MKy%252Fbs1IqRA4n7hJ1cMRLRaW1hmrbFoiozEU7a7BVYR6V%252FYeR241OmaZFJmBA7UGwgEgE%252F9FlOpLDdnPdWdu3y3GSnvHww0qZw355T9aS7tckuRI9pdPd50UkkebLZ1%252BvvdFLIO0kb23kw1wUbX3ulsO4SIvw4xUqgqPottNBCc%252BfIH2pIBumrIvdx0ZaVEihob8DUg81Yk0j8a8DG72sPb2Vq60FC1qgCSDS6A4bUlWLSy%252FM3gQiGbPGiFfA%253D%253D%7Ccksum%3A2022789038461439afce26bd41e0bb059dfa2165393c%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/ODIAAOSwJ3Raw3aK/s-l225.jpg
shoes,Nogent by bassigny haute marne CPA 52 place du College,£6.21,https://www.ebay.co.uk/itm/NOGENT-EN-BASSIGNY-Haute-Marne-CPA-52-la-place-du-college/133076807406?hash=item1efbfeeeee:g:daEAAOSwxotc-gn7,https://i.ebayimg.com/thumbs/images/g/daEAAOSwxotc-gn7/s-l225.jpg
shoes,CPA 69 loire square hitch oxen motion,£8.86,https://www.ebay.co.uk/itm/cpa-69-loire-la-place-attelage-boeufs-animee/350889403501?hash=item51b2a3646d:g:01gAAOxyTP1SPXRV,https://i.ebayimg.com/thumbs/images/g/01gAAOxyTP1SPXRV/s-l225.jpg
shoes,D809. 44. CPA. nantes. recovery processions in 1921 place st pierre,£7.10,https://www.ebay.co.uk/itm/D809-Cpa-44-Nantes-Retablissement-des-processions-en-1921-Place-St-Pierre/124337658802?hash=item1cf31a1bb2:g:fXAAAOSwh61fX3kU,https://i.ebayimg.com/thumbs/images/g/fXAAAOSwh61fX3kU/s-l225.jpg
shoes,"France, lyon, place Carnot vintage albumen print tirage albumen 8x11 ci",£22.49,https://www.ebay.co.uk/itm/France-Lyon-place-Carnot-Vintage-albumen-print-Tirage-albumine-8x11-Ci/351232726289?hash=item51c71a1511:g:htMAAOSwYdpdG0hz,https://i.ebayimg.com/thumbs/images/g/htMAAOSwYdpdG0hz/s-l225.jpg
shoes,13638283 Granville _ some place pléville et Rue du Port Granville _ some,£10.11,https://www.ebay.co.uk/itm/13638283-Granville-Manche-Place-Pleville-et-Rue-du-Port-Granville-Manche/353333634364?hash=item524453653c:g:11sAAOSw5EFf6SnN,https://i.ebayimg.com/thumbs/images/g/11sAAOSw5EFf6SnN/s-l225.jpg
shoes,CPA la Garenne Colombes place de la liberte postcard + - 1910,£4.39,https://www.ebay.co.uk/itm/CPA-LA-GARENNE-COLOMBES-PLACE-DE-LA-LIBERTE-CARTE-POSTALE-1910/123784132352?hash=item1cd21bf700:g:KlsAAOSwgb5c7R21,https://i.ebayimg.com/thumbs/images/g/KlsAAOSwgb5c7R21/s-l225.jpg
shoes,Madrid C. 1950 - 6x6 negative spain place-esp 461,£8.87,https://www.ebay.co.uk/itm/MADRID-c-1950-Place-Espagne-Negatif-6x6-ESP-461/383125222646?hash=item59340af4f6:g:r6oAAOSwvLJdZkGZ,https://i.ebayimg.com/thumbs/images/g/r6oAAOSwvLJdZkGZ/s-l225.jpg
shoes,Vauchassis-Aube-CPA 10 - the magazine of new place de l'hotel de ville,£7.54,https://www.ebay.co.uk/itm/VAUCHASSIS-Aube-CPA-10-le-magasin-de-Nouveautes-place-de-lHotel-de-Ville/133384870600?hash=item1f0e5b9ac8:g:ec8AAOSwV3JeiLcj,https://i.ebayimg.com/thumbs/images/g/ec8AAOSwV3JeiLcj/s-l225.jpg
shoes,"4 CPA de Bruxelles-colonne du congré, parc de laeken, place rogier, purse",£1.77,https://www.ebay.co.uk/itm/4-CPA-de-BRUXELLES-colonne-du-congre-parc-de-Laeken-place-Rogier-bourse/273798658154?hash=item3fbfabf86a:g:aSMAAOSw-uhachC8,https://i.ebayimg.com/thumbs/images/g/aSMAAOSw-uhachC8/s-l225.jpg
shoes,Postcard/Breteuil town place de l'hotel de ville,£8.87,https://www.ebay.co.uk/itm/CARTE-POSTALE-BRETEUIL-VILLE-PLACE-DE-LHOTEL-DE-VILLE/142407668792?hash=item2128289438:g:c1wAAOSw3gJZLll~,https://i.ebayimg.com/thumbs/images/g/c1wAAOSw3gJZLll~/s-l225.jpg
shoes,"Stereo view: Italy, torino, turin, piazza san carlo circa 1880 place-m52",£11.53,https://www.ebay.co.uk/itm/VUE-STEREO-ITALIE-TORINO-TURIN-PIAZZA-SAN-CARLO-VERS-1880-PLACE-M52/372431273062?hash=item56b6a23c66:g:VOMAAOSw9LlblTd8,https://i.ebayimg.com/thumbs/images/g/VOMAAOSw9LlblTd8/s-l225.jpg
shoes,Saverne market square (a0116),£5.23,https://www.ebay.co.uk/itm/saverne-place-du-marche-a0116/121887675746?hash=item1c61125562:g:o7gAAOSwa-dWtlYM,https://i.ebayimg.com/thumbs/images/g/o7gAAOSwa-dWtlYM/s-l225.jpg
shoes,Postcard noisiel piazza statue of mr. menier,£3.10,https://www.ebay.co.uk/itm/CARTE-POSTALE-NOISIEL-LA-PLACE-STATUE-DE-M-MENIER/141226382273?hash=item20e1bf93c1:g:gGUAAOxy-WxTBdvC,https://i.ebayimg.com/thumbs/images/g/gGUAAOxy-WxTBdvC/s-l225.jpg
shoes,"1969 Lannie's Shoes Chicago, IL Wooden Nickel - Token Illinois",£4.38,https://www.ebay.co.uk/itm/1969-Lannies-Shoes-Chicago-IL-Wooden-Nickel-Token-Illinois/373412529474?hash=item56f11f0542:g:DWEAAOSwqZJf7Z7n,https://i.ebayimg.com/thumbs/images/g/DWEAAOSwqZJf7Z7n/s-l225.jpg
shoes,Strasbourg Strasbourg Place de la Gare 1978,£2.79,https://www.ebay.co.uk/itm/Strasburg-Strasbourg-Place-de-la-gare-1978/353343915930?hash=item5244f0479a:g:L3gAAOSwPslf9bEV,https://i.ebayimg.com/thumbs/images/g/L3gAAOSwPslf9bEV/s-l225.jpg
shoes,"Advertising Brand IMMALIN-SHOESHINE, IMMALIN factory in Germany",£2.66,https://www.ebay.co.uk/itm/Reklamemarke-Immalin-Schuhputz-Immalin-Fabrik-in-Deutschland/143917959003?hash=item21822dc75b:g:ZmIAAOSwTllgAF03,https://i.ebayimg.com/thumbs/images/g/ZmIAAOSwTllgAF03/s-l225.jpg
shoes,13477595 bedroomed _ LE place de Eglise Procession Portel _ LE,£4.97,https://www.ebay.co.uk/itm/13477595-Portel-Le-Place-de-Eglise-Procession-Portel-Le/353335686196?hash=item524472b434:g:hUkAAOSwonZf66xz,https://i.ebayimg.com/thumbs/images/g/hUkAAOSwonZf66xz/s-l225.jpg
shoes,"CPA ""néris-les bains place des thermes et rue captain-migat",£3.46,https://www.ebay.co.uk/itm/CPA-Neris-les-Bains-Place-des-Thermes-et-Rue-Capitaine-Migat/261865788998?hash=item3cf86ad646:g:fNsAAOSwrklVO49H,https://i.ebayimg.com/thumbs/images/g/fNsAAOSwrklVO49H/s-l225.jpg
shoes,"Photography albuminée: place de la Concorde in paris, circa 1870/75",£16.41,https://www.ebay.co.uk/itm/Photographie-albuminee-Place-de-La-Concorde-a-Paris-vers-1870-75/264715238483?hash=item3da241fc53:g:NuEAAOSwqpteqYeE,https://i.ebayimg.com/thumbs/images/g/NuEAAOSwqpteqYeE/s-l225.jpg
shoes,Chromo place de bastille girl flower flower girl cornflower peony peony blueberry,£7.98,https://www.ebay.co.uk/itm/Chromo-Place-de-Bastille-fille-fleur-flower-girl-Bleuet-Pivoine-Peony-Blueberry/254834403516?hash=item3b555068bc:g:rE8AAOSwxmZgAAME,https://i.ebayimg.com/thumbs/images/g/rE8AAOSwxmZgAAME/s-l225.jpg
shoes,New listing1958 Press Photo Henry Ford's birth place - DFPC72809,£14.61,https://www.ebay.co.uk/itm/1958-Press-Photo-Henry-Fords-birth-place-DFPC72809/303847902347?hash=item46bebf0c8b:g:yhAAAOSwGc5gALie,https://i.ebayimg.com/thumbs/images/g/yhAAAOSwGc5gALie/s-l225.jpg
shoes,52722991-Namur memorial place Leopold Field Post WW I Namur/name 1918,£2.83,https://www.ebay.co.uk/itm/52722991-Namur-Denkmal-Place-Leopold-Feldpost-WK-I-Namur-Namen-1918/193833614083?hash=item2d21623b03:g:B3wAAOSww91f8Zv8,https://i.ebayimg.com/thumbs/images/g/B3wAAOSww91f8Zv8/s-l225.jpg
shoes,CPA chasselay rhône place de la mairie Fontaine Honorary member headband,£8.78,https://www.ebay.co.uk/itm/cpa-CHASSELAY-Rhone-Place-de-la-MAIRIE-Fontaine-Bandeau-Membres-Honoraires/233663392712?hash=item36676c6bc8:g:FowAAOSwo25fIFLg,https://i.ebayimg.com/thumbs/images/g/FowAAOSwo25fIFLg/s-l225.jpg
shoes,1919 Buster Brown Shoes St. Louis Print Ad Vintage Art Deco ,£12.79,https://www.ebay.co.uk/itm/1919-Buster-Brown-Shoes-St-Louis-Print-Ad-Vintage-Art-Deco/193845905366?hash=item2d221dc7d6:g:oHsAAOSwrHFf~Ocs,https://i.ebayimg.com/thumbs/images/g/oHsAAOSwrHFf~Ocs/s-l225.jpg
shoes,"1904 St. Louis World's Fair, US Government Building, Regal Shoe Co. Ad Postcard",£6.54,https://www.ebay.co.uk/itm/1904-St-Louis-Worlds-Fair-US-Government-Building-Regal-Shoe-Co-Ad-Postcard/163639641987?hash=item2619aec783:g:qj8AAOSwFURb0mTz,https://i.ebayimg.com/thumbs/images/g/qj8AAOSwFURb0mTz/s-l225.jpg
shoes,CPSM bordeaux place Gambetta,£1.77,https://www.ebay.co.uk/itm/CPSM-BORDEAUX-LA-PLACE-GAMBETTA/233167147979?hash=item3649d853cb:g:wZ4AAOSw35pcineo,https://i.ebayimg.com/thumbs/images/g/wZ4AAOSw35pcineo/s-l225.jpg
shoes,CPA-Algeria-le mzab-market square at auction,£7.10,https://www.ebay.co.uk/itm/CPA-ALGERIE-Le-Mzab-Place-du-Marche-aux-Encheres/401131559323?hash=item5d654dd99b:g:JBYAAOSwtJZXUv8W,https://i.ebayimg.com/thumbs/images/g/JBYAAOSwtJZXUv8W/s-l225.jpg
shoes,Wassy-haute marne-CPA 52 - a stagecoach hitch place de la justice de paix,£5.32,https://www.ebay.co.uk/itm/WASSY-Haute-Marne-CPA-52-un-attelage-diligence-place-de-la-Justice-de-Paix/133394341270?hash=item1f0eec1d96:g:9Z8AAOSwTYFemBzN,https://i.ebayimg.com/thumbs/images/g/9Z8AAOSwTYFemBzN/s-l225.jpg
shoes,95. ableiges. place de la mairie. commemorative plate (1914-18),£12.82,https://www.ebay.co.uk/itm/95-ABLEIGES-PLACE-DE-LA-MAIRIE-PLAQUE-COMMEMORATIVE-1914-18/324005314842?hash=item4b7038c11a:g:bmEAAOSwp2dd679E,https://i.ebayimg.com/thumbs/images/g/bmEAAOSwp2dd679E/s-l225.jpg
shoes,Postcard dijon place saint pierre fa & cie,£8.87,https://www.ebay.co.uk/itm/CARTE-POSTALE-DIJON-PLACE-SAINT-PIERRE-FA-Cie/200900518283?hash=item2ec69aa18b:g:3oYAAMXQMmJRKiwp,https://i.ebayimg.com/thumbs/images/g/3oYAAMXQMmJRKiwp/s-l225.jpg
shoes,Postcard abancourt school and the square,£8.87,https://www.ebay.co.uk/itm/CARTE-POSTALE-ABANCOURT-LECOLE-ET-LA-PLACE/190887681360?hash=item2c71cadd50:g:NIEAAMXQxKxSEOaK,https://i.ebayimg.com/thumbs/images/g/NIEAAMXQxKxSEOaK/s-l225.jpg
shoes,Old postcard st jean de monts church and square aerial view,£5.77,https://www.ebay.co.uk/itm/Carte-Postale-ancienne-St-Jean-de-Monts-leglise-et-la-place-vue-aerienne/163643546384?hash=item2619ea5b10:g:VX0AAOSwFURcDjG-,https://i.ebayimg.com/thumbs/images/g/VX0AAOSwFURcDjG-/s-l225.jpg
shoes,39-45 press photo war liberation paris: place de la concorde illuminated,£6.08,https://www.ebay.co.uk/itm/Photo-39-45-guerre-presse-liberation-Paris-Place-de-la-Concorde-illuminee/114473103391?hash=item1aa720f01f:g:~6oAAOSwPD1fbZ4g,https://i.ebayimg.com/thumbs/images/g/~6oAAOSwPD1fbZ4g/s-l225.jpg
shoes,CPA 44000 nantes street calvary taking place delorme animated edit e.l.d. ca1908,£8.86,https://www.ebay.co.uk/itm/CPA-44000-NANTES-rue-Calvaire-prise-de-place-Delorme-animee-Edit-E-L-D-ca1908/312474853057?hash=item48c0f3dec1:g:bJAAAOSw6YtZQrio,https://i.ebayimg.com/thumbs/images/g/bJAAAOSw6YtZQrio/s-l225.jpg
shoes,CPA 81-Castelnau De montmirail - the place with its batisses another age and,£4.44,https://www.ebay.co.uk/itm/CPA-81-CASTELNAU-DE-MONTMIRAIL-LA-PLACE-AVEC-SES-BATISSES-DUN-AUTRE-AGE-ET/140889787676?hash=item20cdaf8d1c:g:-kEAAOxybqpRgWVQ,https://i.ebayimg.com/thumbs/images/g/-kEAAOxybqpRgWVQ/s-l225.jpg
shoes,"AK Orléans, La Place du martroi et la rue de la République, TRAMWAYS 1906",£4.44,https://www.ebay.co.uk/itm/AK-Orleans-La-Place-du-Martroi-et-la-Rue-de-la-Republique-Strassenbahnen-1906/313350355940?hash=item48f522fbe4:g:8TgAAOSwmL9f3ebK,https://i.ebayimg.com/thumbs/images/g/8TgAAOSwmL9f3ebK/s-l225.jpg
shoes,AK wavrin. - La Place de I 'L'Église,£6.65,https://www.ebay.co.uk/itm/AK-Wavrin-La-Place-de-I-Eglise/302677205760?hash=item4678f7a300:g:snoAAOSwwbdWHR02,https://i.ebayimg.com/thumbs/images/g/snoAAOSwwbdWHR02/s-l225.jpg
shoes,Swiss switzerland canton schaffhausen schaffhausen-vue 20-place fountain,£5.32,https://www.ebay.co.uk/itm/SUISSE-SWITZERLAND-canton-SCHAFFHAUSEN-Schaffhouse-vue-20-Place-Fontaine/143606454782?hash=item216f9c99fe:g:iJkAAOSw1bpetVDN,https://i.ebayimg.com/thumbs/images/g/iJkAAOSw1bpetVDN/s-l225.jpg
